ID,Order ID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
2214,5926d583-efc3-4e31-a58c-6fd35cf00691,2021-11-23,2022-04-27,Standard Class,412658,Austin Goodwin,Corporate,Armenia,Port Rossfurt,New Jersey,01449,North,043f1e0a-0cf1-46c5-a7bc-eb3d011ca17d,Technology,Bookcases,Virtual global infrastructure,521.92,10,0.07,8.56
2215,87cbb368-4758-4f0e-83f6-3d534f817f44,2022-10-21,2022-11-26,Same Day,690947,Deanna Wolfe,Corporate,Afghanistan,Thomasshire,Massachusetts,06602,South,0efdd697-628c-4311-9202-506adc377026,Technology,Storage,Ergonomic zero administration neural-net,909.66,8,0.28,65.57
2216,08745def-103b-4d08-9d2f-55d9acc069ca,2021-10-04,2022-03-17,First Class,294128,Kellie Fry,Consumer,Philippines,North Rodney,New Jersey,71043,West,d6981567-ba89-47af-ab4e-633cffa96789,Technology,Bookcases,Operative tertiary capability,543.04,10,0.3,6.71
2217,ce3f774b-bcea-46de-8b00-76eb6b0ce8a9,2022-07-27,2021-09-02,Second Class,717347,Tamara Mathis,Corporate,Sweden,Kevinport,Illinois,07704,South,623621d2-7d4f-43b2-a78b-41130ac5e174,Furniture,Bookcases,Mandatory encompassing groupware,806.61,8,0.38,48.93
2218,4c24381f-48e0-4fe1-9ce7-b729dbecc9e6,2022-06-09,2021-10-28,First Class,254712,Richard Reed,Consumer,Cyprus,New Kathleen,South Dakota,86014,East,67b498b2-d56c-4225-8344-20346d7309c4,Office Supplies,Chairs,Expanded homogeneous conglomeration,620.79,8,0.27,90.47
2219,2bf12047-cb3e-4f55-9cdb-fb5b28501897,2022-05-14,2021-10-16,First Class,553331,Karen Park,Consumer,Netherlands,West Brandy,New Mexico,33384,West,329d88cb-042d-4c21-8c26-fd0264fe6774,Office Supplies,Storage,Extended coherent time-frame,570.78,1,0.45,42.57
2220,2dc5da32-9dd6-4089-9abb-7c95d5d47dc2,2022-12-04,2021-11-29,Second Class,150716,Jennifer Roberts,Consumer,Zimbabwe,Johnport,Indiana,23642,North,01fed78a-1bdf-4d45-b9f5-271e775cd5f4,Technology,Bookcases,Proactive fault-tolerant frame,67.43,5,0.13,56.15
2221,7e0bcbf7-bdcb-4c79-a8a3-0ece078db22c,2022-05-23,2022-08-26,First Class,836549,Richard Wilson,Corporate,Greece,East Michael,Kentucky,85833,South,2e755816-bf89-4ccd-a6e4-f7c2c0d356a4,Technology,Tables,Assimilated neutral approach,61.78,7,0.21,57.13
2222,aab67b71-4a13-453d-b3a1-ae989f5f087c,2021-12-07,2021-08-20,Second Class,899675,Kayla Wilkins,Home Office,Venezuela,Lake Jessica,Utah,57153,West,4d697b0c-ec5b-4edc-89f0-28475e7e5b8c,Office Supplies,Accessories,Versatile systemic Graphic Interface,851.23,9,0.03,38.88
2223,2f5b34c3-05d7-487a-964a-ae33d3a53016,2021-05-25,2023-03-07,Standard Class,739007,Rick Pierce,Consumer,Costa Rica,Davidshire,Washington,03584,East,c9b1e839-5e76-4c95-9cd1-2b23811aa8a6,Furniture,Bookcases,Extended background throughput,541.81,2,0.25,71.88
2224,373dc5ae-c154-49e0-bd7c-ba7c72d3a338,2022-03-06,2022-09-06,First Class,168132,Mark Moreno,Home Office,Macao,East Nicholasbury,Kansas,20681,West,065acd44-27d8-4eb2-ab97-720041bcbdf7,Office Supplies,Bookcases,Realigned homogeneous system engine,575.6,6,0.08,73.64
2225,c2ee3d75-8ff1-498f-adc3-f0cffeb6e196,2022-07-15,2021-08-28,Standard Class,328848,Christopher Garcia,Consumer,French Polynesia,Johnsonland,Nevada,63705,East,72c18563-9c85-44ae-bd9f-91b322ba7ffc,Technology,Storage,Open-source scalable array,447.01,10,0.41,2.45
2226,43de0484-60f3-48fc-a4f8-a23ca61bb6b1,2022-10-18,2021-06-25,Same Day,518396,Amy Coleman,Corporate,San Marino,Valenzuelashire,Missouri,38020,East,fca3e700-cc46-46db-bf33-9f965cf43fc2,Technology,Phones,Phased value-added hub,679.47,8,0.16,73.92
2227,47b29cea-103c-45be-b191-462c0d1b0c22,2021-09-22,2021-09-28,First Class,599324,Corey Johnson,Corporate,Qatar,Jordanport,Mississippi,27231,South,a9a77f71-ac8b-4025-b7b3-60cfa950592e,Office Supplies,Tables,Digitized next generation data-warehouse,668.84,10,0.08,70.42
2228,42f62554-92f8-4ce0-92be-ea2395ea7e1f,2022-09-01,2023-03-23,First Class,302677,Mason Frost,Home Office,Comoros,Charleshaven,Montana,42729,West,721993ff-d3d4-4a7a-8841-8d8539d1dadd,Furniture,Tables,Triple-buffered object-oriented standardization,836.53,2,0.12,71.56
2229,57f29774-6c3a-482f-90f8-41ba07a56671,2022-05-28,2021-07-28,First Class,775971,Dustin Morrison,Corporate,Malawi,East Christophershire,Massachusetts,46695,West,8f618436-577f-483d-bc4b-c9145908cb38,Furniture,Phones,Vision-oriented clear-thinking productivity,59.27,1,0.19,46.16
2230,8be26fe1-77be-47e0-b7d5-213e868456da,2021-05-16,2021-05-25,First Class,492078,Melanie Clark,Corporate,Tanzania,Archerland,New York,86805,East,d5139c54-671e-4a13-a48e-71d0a7fe6ab8,Technology,Accessories,Synchronized intangible contingency,547.93,8,0.21,19.83
2231,cbb7a635-9323-409a-be47-31f3feb543f3,2022-02-04,2023-03-10,Same Day,266649,Bruce Wilson,Consumer,Paraguay,Michellemouth,Pennsylvania,56965,East,84cca5cf-5bbd-4e9f-b6c6-b27316e90214,Furniture,Accessories,Advanced analyzing Graphic Interface,717.44,6,0.1,56.3
2232,8c788507-69d1-45de-a112-7a65f1dc545a,2021-07-30,2022-07-29,First Class,972716,Kiara Smith,Home Office,French Southern Territories,New James,Texas,24516,East,69e6b0ca-58c3-4932-8390-e6c7e5186e31,Office Supplies,Bookcases,Profit-focused reciprocal toolset,144.56,6,0.14,10.66
2233,e732728b-e344-4317-a902-435c2fe6e0ce,2021-06-27,2023-03-04,Standard Class,769177,Isabella Scott,Corporate,Heard Island and McDonald Islands,Lake Davidtown,Montana,73780,North,e8cc4202-3572-417e-b470-f9de8ea63683,Office Supplies,Copiers,Realigned explicit focus group,683.21,6,0.12,25.28
2234,0b2d238e-1401-4604-98e4-2a35e5518938,2022-08-17,2021-06-29,Second Class,297496,Susan Arnold,Corporate,Saint Lucia,Lake Emily,Kansas,59989,North,97645cd2-4aad-4921-889e-dd7813ad57dc,Furniture,Storage,Synergistic client-server time-frame,128.75,6,0.32,19.8
2235,74043429-c27e-42d5-a3e1-9ac2b9474f17,2021-04-27,2023-01-10,Same Day,371761,Steven Jacobson,Corporate,Solomon Islands,Martinborough,Massachusetts,18448,North,5135f728-927a-4ab4-a10e-4d05cb4f98ec,Office Supplies,Tables,Innovative asymmetric website,645.49,10,0.39,81.44
2236,28220753-e27e-45f4-9dee-797907bdbd0a,2021-09-20,2021-09-24,Second Class,857873,Lisa Scott,Home Office,Puerto Rico,East Jonchester,New Mexico,93932,South,8d68f1f2-95f9-40a4-ad3a-1ad70c6b7f5a,Technology,Accessories,Persistent upward-trending data-warehouse,385.96,10,0.31,59.56
2237,b4167d94-b431-4e00-8831-06cd6aa28964,2023-02-04,2022-12-12,Second Class,554365,Charles Friedman,Home Office,Belize,East Meredithland,Alabama,73558,South,34d2588b-4e74-4278-a269-0a23a68293c6,Office Supplies,Copiers,Persistent incremental open system,277.87,7,0.32,11.9
2238,37e6f585-e816-46b3-b225-fb8d7e7a7b8f,2022-09-27,2022-03-29,Standard Class,506915,Jay Charles,Consumer,Saudi Arabia,Rivasmouth,New Hampshire,91024,North,f5bf8186-5249-41a4-b5b2-2ac1b7872fda,Furniture,Copiers,Customizable human-resource moratorium,889.85,3,0.13,34.27
2239,b266e79b-7b33-4fec-8b0f-fa74a911a93c,2022-07-30,2022-12-12,Standard Class,143455,Brandy Davis,Home Office,Guam,Madisonhaven,Kentucky,56924,North,c14f1469-8ab3-4e51-b7f8-e0e7c9f6733d,Office Supplies,Bookcases,Adaptive stable process improvement,785.43,7,0.18,94.86
2240,aebf61b3-53bc-4f6a-a9c8-a87fcd8c192f,2021-05-08,2021-09-19,Standard Class,563463,Antonio Petersen,Consumer,Burundi,North Erikaton,Alaska,97053,East,380c71c5-53df-49c6-b573-93737c457418,Technology,Bookcases,User-friendly zero administration capacity,472.94,5,0.34,5.54
2241,d245a725-3a3b-4703-b943-5305826e4df6,2021-08-17,2023-03-04,Standard Class,826195,Mary Ramirez,Consumer,Central African Republic,East Christopherborough,Kentucky,79797,North,07c31c15-f91c-4959-9b9b-88eb338b9caa,Furniture,Copiers,Re-contextualized maximized data-warehouse,602.06,3,0.27,24.06
2242,0357fa01-1f03-40ab-b912-b83bd69bab1f,2021-08-06,2023-01-06,First Class,519242,Bradley Lane,Consumer,Faroe Islands,Angelburgh,Oregon,17378,West,22c55982-aa07-4277-9bac-e68d10e4293b,Furniture,Storage,Multi-channeled demand-driven budgetary management,599.88,3,0.22,92.35
2243,9f3e9aae-2291-4188-9b81-617a577945d2,2021-12-04,2022-04-12,Second Class,479295,Jeffrey Duffy,Consumer,Guinea,North Nicolehaven,Maryland,50344,East,576329ab-7830-4cc8-90cd-0dc4d2bf8308,Office Supplies,Copiers,Compatible even-keeled moratorium,3.7,6,0.49,62.72
2244,f003fcd5-8933-4bfe-bcc0-17e86fffdce4,2021-05-26,2022-11-07,Second Class,785916,Christopher Adams,Home Office,Azerbaijan,South Courtney,New Mexico,97635,South,9f7a67a8-84cf-4350-8b82-2b062dbadc84,Office Supplies,Storage,Monitored real-time emulation,534.05,7,0.01,9.03
2245,66c87d89-cc57-4908-8ff6-815c062f56fe,2022-02-17,2021-04-26,Standard Class,784097,Fred Anderson,Corporate,Finland,Garciaview,Delaware,23612,East,1fc66d9d-a766-4c4b-a7c3-4009d850c7ce,Technology,Accessories,Total logistical firmware,258.27,8,0.33,33.7
2246,ec8d1adc-84ab-47ae-b0d8-fe44272bb112,2022-05-05,2023-03-26,Standard Class,993311,Gabrielle Curtis,Home Office,Syrian Arab Republic,East Benjaminmouth,New Mexico,42125,North,a9f6be52-1c4f-44f2-9119-2be21f0a6f08,Technology,Bookcases,Extended stable success,30.72,9,0.03,66.84
2247,0ff4391f-2279-4724-b624-7d63c5b3afa2,2022-07-29,2023-01-22,Second Class,773910,Jessica Delgado,Home Office,Madagascar,Suareztown,Wisconsin,65181,South,444a202e-1bbc-4c2c-888f-011082bf9ca7,Office Supplies,Storage,User-centric transitional hardware,207.22,2,0.03,51.25
2248,7f04c9b1-9f16-42cf-adb4-99c9c4d081f8,2021-10-22,2022-01-01,Same Day,428884,Jillian Davis,Corporate,Maldives,Ryanfort,Kansas,59199,West,b8e85e71-0575-4e6a-97af-23be58f9c223,Furniture,Storage,Expanded multi-tasking attitude,347.19,3,0.47,63.28
2249,f5ae755c-4d2c-4e25-bc69-fc89b0a40bd1,2022-10-23,2021-07-18,First Class,486724,Kevin Campbell,Home Office,United States Minor Outlying Islands,Heatherbury,Oregon,92676,West,2ba4b491-ccb3-4d79-be3f-a461c317027c,Furniture,Storage,Persevering asymmetric paradigm,92.79,1,0.38,56.14
2250,4fdcb9a1-fdd4-4e02-9b3a-bd73e408ac69,2022-03-16,2021-12-11,Standard Class,874478,Julie Washington,Corporate,North Macedonia,New Jennifer,Maryland,25105,South,52d9014e-e0e6-4bc6-8227-50680a80ee80,Technology,Storage,Self-enabling 3rdgeneration success,131.55,3,0.46,62.64
2251,293a64d6-f53d-47cb-acef-ff924cbf3c5f,2022-04-23,2022-05-08,Standard Class,362583,Steven Murray,Corporate,Slovakia (Slovak Republic),Danielton,Idaho,09128,East,ecdde6dc-8474-4f5a-90cf-ef215ebd9c49,Office Supplies,Chairs,Multi-channeled global contingency,830.83,8,0.23,86.63
2252,63c822c0-2292-4bbd-96ea-e6294d20f9f2,2022-05-01,2021-12-09,First Class,347147,Justin Campbell,Consumer,Bhutan,Shawnland,Alabama,40198,West,429215ac-1157-4d67-95b6-addb2c659c19,Technology,Storage,Fully-configurable bandwidth-monitored Graphic Interface,600.32,5,0.23,85.96
2253,64ebb4ca-fc83-4ee2-b182-2d7cb74c5b38,2022-01-10,2022-01-04,Standard Class,348660,Timothy Schneider,Home Office,Christmas Island,North Harry,New Hampshire,59358,North,2103875f-cffa-469f-9458-1fb9cd733fdf,Furniture,Chairs,User-centric coherent project,645.26,1,0.12,85.91
2254,fcfc97ef-3d34-49c8-93e6-0319271bf6e8,2022-02-17,2022-05-24,Standard Class,653503,Joseph Smith,Home Office,Samoa,Househaven,Vermont,73711,East,12ddb9ac-711f-4065-9eb6-e25cc37a9ac1,Technology,Accessories,Multi-layered upward-trending structure,141.98,5,0.08,9.63
2255,e3f88f4b-3fd8-42dc-a57d-d44292aa7b90,2022-05-18,2021-05-10,Second Class,757207,Douglas Gross,Corporate,Brunei Darussalam,Olsonstad,Oregon,90081,South,ffdcebae-9399-454a-ad99-6622f8e1dc22,Technology,Phones,Robust motivating monitoring,155.58,6,0.16,72.08
2256,86793d9c-11eb-4b41-b1a4-cecd97ccaa1a,2021-05-04,2022-12-22,Second Class,298525,Leah Beltran,Home Office,South Georgia and the South Sandwich Islands,Dorseyberg,Oregon,29144,North,fbbebaec-77e3-42fb-9a0b-7e2dd489255b,Office Supplies,Phones,Team-oriented transitional budgetary management,576.71,2,0.21,25.38
2257,6e4c65f1-fd20-4fc0-bf4f-e1e995290b39,2023-04-17,2022-12-24,First Class,669521,Lisa Navarro,Corporate,Maldives,Woodsmouth,Massachusetts,74403,South,4af1b458-d463-4346-98fd-6fcec702085d,Furniture,Bookcases,Multi-lateral next generation software,558.47,4,0.47,54.73
2258,0b54dd9c-b96f-41e0-b96b-a5343b033193,2022-02-13,2023-01-13,Same Day,670563,Nicole Davis,Corporate,Turkmenistan,Hillchester,Oregon,36386,South,f57632fb-17c1-4caf-acc4-6d1aff0606f9,Furniture,Phones,Automated system-worthy architecture,517.95,5,0.18,12.38
2259,a87ddd52-75d3-4fa4-a8ab-302837537509,2022-06-05,2022-05-30,Same Day,370621,Jennifer Bridges,Home Office,San Marino,Woodmouth,Minnesota,90241,East,db6822cf-03a3-4968-a6e1-831a155da29c,Furniture,Tables,Switchable executive website,680.47,1,0.04,77.09
2260,70ed05c4-ee61-40b5-8082-8e91aac95bb3,2021-05-01,2022-03-04,First Class,450583,Dale Snyder,Corporate,Reunion,Stevenmouth,Alaska,36402,West,d4b91e2c-9cd9-490e-8334-2a8b49dd462c,Furniture,Copiers,Distributed high-level array,306.58,7,0.29,24.0
2261,19915a35-d35c-4087-9229-28d4f4b410a4,2023-03-29,2022-07-28,Same Day,616839,Mrs. Kathleen Vega MD,Corporate,Sierra Leone,Gardnerport,Tennessee,81024,West,e3e71b1f-96f7-45fe-881e-e05621619d3d,Furniture,Chairs,Multi-tiered secondary paradigm,781.38,2,0.09,97.79
2262,380d7dbd-4d27-4775-a72e-34cad4712138,2021-09-26,2021-11-28,Second Class,518488,Carolyn Price,Home Office,Paraguay,Rossberg,South Carolina,50711,South,d01342fd-64f2-406b-8bd8-7c4947a3a0dc,Technology,Accessories,Advanced well-modulated approach,631.23,1,0.15,94.83
2263,f8f38c27-e5e4-40ab-a8df-8fd14a518470,2021-07-14,2023-02-14,Second Class,230844,James Rogers,Home Office,Uruguay,Erinstad,California,72900,South,5f633168-58db-4be2-af7a-8895f56a6bea,Furniture,Copiers,Persistent analyzing model,295.77,10,0.11,12.61
2264,2f770ab5-a4a5-4c8e-ab03-b6dec63f2ffe,2022-09-11,2022-03-31,Standard Class,213564,Nancy Walker,Corporate,Equatorial Guinea,Leeton,Arizona,61223,East,b519fff2-5aba-41fd-8037-54a1cf316452,Office Supplies,Phones,Self-enabling solution-oriented infrastructure,527.09,6,0.36,8.79
2265,9b163a20-2847-43b4-a2d6-b4b9effe37da,2023-01-15,2022-12-25,Same Day,825206,Steven Bennett,Consumer,Turkmenistan,Carlyburgh,Wyoming,06575,South,37d72c06-3079-4679-abdb-6bf34511f7fc,Furniture,Phones,Business-focused needs-based analyzer,230.29,9,0.31,40.39
2266,a5fcc3c1-2e3f-4f3f-aee8-94972fda49a2,2022-07-22,2022-02-22,Same Day,403957,William Flores,Home Office,Bahrain,Davisfort,Montana,67978,South,494d4d8c-0d08-4c0a-9d64-58ac5995acee,Office Supplies,Accessories,Networked 24hour alliance,597.9,1,0.35,1.5
2267,2a636262-47aa-4ba2-b17e-ab8cc11543f3,2022-08-10,2021-07-01,Same Day,906787,Bruce Mccall,Home Office,Grenada,Singhton,Tennessee,66778,South,87378779-dfd5-416f-9497-65b780df01f0,Technology,Accessories,Configurable contextually-based service-desk,497.07,2,0.49,60.6
2268,c6de1773-eda0-4285-879a-c230be3e15de,2023-04-14,2022-02-11,Same Day,785902,Benjamin Garcia,Consumer,Brazil,East Andrewland,South Carolina,93727,East,6796874b-82bc-4790-8c12-ca19c9c799ae,Office Supplies,Chairs,Open-architected client-server utilization,399.07,8,0.13,53.02
2269,cffb1e0c-ac30-49eb-9b37-bfdb4d935a80,2022-05-15,2022-11-13,First Class,948342,Corey Williams,Consumer,Marshall Islands,New Saraton,Kentucky,30611,West,8dd1c826-5343-4a6e-9b32-6994b72ce084,Technology,Copiers,Synergistic cohesive intranet,19.33,7,0.44,18.96
2270,c607ef6f-adc8-4cc2-bd74-3b29e35cdd76,2023-01-20,2022-06-27,Second Class,813704,Jennifer Williams,Consumer,Northern Mariana Islands,Port Robertton,Oklahoma,28390,East,1a152d56-cf81-481e-b713-893bbd42c096,Furniture,Accessories,Cross-platform incremental capability,394.72,2,0.14,82.34
2271,2c678c67-58a5-41b8-bf07-11f41eebacec,2022-01-28,2023-03-07,Same Day,496778,Jeffery Clark,Corporate,Solomon Islands,Williamport,Connecticut,49567,South,8b15220e-5177-41d2-87eb-bec67fd42b0e,Technology,Copiers,Assimilated demand-driven Graphical User Interface,509.82,9,0.12,56.81
2272,8ccb75d2-058d-4d4e-8d77-45727b94bc6e,2023-01-21,2022-07-19,Same Day,984902,Raymond Hayden,Corporate,Czech Republic,South Adam,Nevada,45982,East,85d8854a-fbb0-4735-b870-114771f2a7b9,Technology,Accessories,Public-key mission-critical model,631.69,10,0.3,61.88
2273,64039e8a-66ae-403b-b870-c799617c0138,2022-07-30,2022-04-11,Standard Class,501467,Amanda Dean,Corporate,Kenya,Wesleybury,Iowa,65677,West,66e0bde3-7569-4d2a-ba44-d19a2fed5494,Furniture,Tables,User-friendly non-volatile moratorium,292.27,10,0.02,21.6
2274,c5982f55-798c-4103-88f6-57e0e74b1d6a,2021-12-13,2021-12-01,Same Day,673904,Joseph Mcdonald,Corporate,Morocco,Anthonyside,New Jersey,04788,North,83cbb761-e4a3-41c0-85fe-cb276e3d8b1f,Office Supplies,Chairs,Expanded responsive infrastructure,577.02,10,0.08,79.32
2275,5ec7d02a-808a-4708-a5b0-0cf62e3cfd77,2023-03-02,2022-03-31,First Class,601843,Lisa Wu,Consumer,Monaco,Jennaborough,Maryland,89699,East,62b43086-68dd-4d1c-91a3-ac5429b474ac,Technology,Accessories,Sharable interactive Graphical User Interface,913.75,1,0.13,47.86
2276,d56799c6-d28f-47b0-a9f5-a64a35e81d55,2021-06-28,2022-12-29,Standard Class,440560,Kyle Romero,Consumer,Iran,Tiffanyborough,Missouri,08853,North,4003978a-64ea-4cd7-bb85-4d7a5375566a,Technology,Accessories,Ameliorated 6thgeneration encryption,398.52,5,0.2,67.95
2277,6a054e60-8f51-46ca-8e6d-8a7675a963f1,2023-03-04,2023-04-02,Second Class,621438,Patricia Gibbs,Corporate,Macao,Mccarthyview,New York,03067,West,d428c7d6-fd0e-4f6e-b087-bf71dfcd4d00,Technology,Accessories,Customizable empowering implementation,657.75,10,0.36,10.39
2278,870058ad-ed3b-4b43-9c42-6c81209f2ee6,2023-01-22,2022-01-17,Same Day,450234,Regina Baker,Consumer,Vanuatu,Deborahton,Arkansas,76176,South,77b15f54-ad19-49ea-a751-bf91f86071ae,Technology,Phones,Seamless homogeneous core,882.49,1,0.47,5.14
2279,56e59229-de74-404b-bc3b-6e809f16674c,2023-01-26,2022-10-26,Same Day,547290,Sean Gutierrez,Consumer,Christmas Island,Priceside,Oregon,50386,West,9c435477-10c8-40d0-a0c3-081ede1cff79,Furniture,Storage,Persistent discrete synergy,36.26,5,0.39,37.67
2280,1058c36a-a890-448d-be6c-534811045cf2,2021-10-26,2021-06-20,Standard Class,897487,Luis Burnett,Consumer,Guadeloupe,Wilsonside,Maine,36039,West,3904b490-d9ee-464d-85b3-5662b3db1b13,Office Supplies,Copiers,Diverse object-oriented moratorium,557.68,5,0.1,28.56
2281,1f9d20de-a757-4d28-86ac-e5fb1b37c75c,2021-05-09,2021-09-14,First Class,557408,Misty Brooks,Corporate,Jordan,Davidbury,Utah,70453,West,14be1496-6888-415c-99b4-c76fa2d310bb,Furniture,Phones,User-centric heuristic firmware,582.69,2,0.05,76.49
2282,7ba32c78-2fe6-4986-8177-a6a673baff7a,2021-05-06,2022-01-09,Same Day,158168,Amy Norton,Corporate,Italy,Gilmoreland,Oklahoma,24696,West,69768274-2a4b-4824-8219-593cb5bb84b8,Furniture,Phones,Streamlined asynchronous focus group,848.36,8,0.02,63.88
2283,de439b89-17c2-4e7f-a99b-3455d885ca0a,2021-10-11,2022-09-10,Standard Class,560013,Maria Hodges,Home Office,Poland,Wileyburgh,South Dakota,69535,South,65878ae3-2506-40b8-b9a3-53a3b154fc3c,Office Supplies,Accessories,Team-oriented neutral extranet,381.19,7,0.06,95.24
2284,0786fd2d-5f57-477f-bf29-e6c5031bd00b,2022-04-11,2021-11-09,Second Class,521446,Natalie Watson,Corporate,Sierra Leone,Matthewstad,Ohio,95461,South,c6dd04a5-3e0e-4d59-b2b0-2664125a477d,Office Supplies,Storage,Future-proofed non-volatile throughput,685.09,5,0.11,87.69
2285,f70d1036-d8f8-4dff-8627-2d487f60def0,2022-07-24,2022-01-13,First Class,674768,Jennifer Burnett MD,Consumer,Grenada,North Dianaport,New Hampshire,66210,North,bc6237ba-61c1-4b55-8ca2-5beffb7b7002,Technology,Tables,Upgradable static database,839.94,5,0.22,23.15
2286,a2bfe6ac-15fd-4868-8497-ce0bcd35e2f0,2021-09-03,2022-04-04,First Class,187294,Natalie Berry,Consumer,Kenya,Davidsonfort,South Dakota,70304,East,eb33d031-7c46-47d5-bc1b-8b9e2bec5cf1,Technology,Copiers,Extended solution-oriented throughput,74.02,3,0.49,2.29
2287,162d618a-db83-4b7a-97ec-7568c88a7b07,2022-01-25,2021-10-23,First Class,804006,Carl Santos,Consumer,Nepal,East Amyburgh,Louisiana,69639,South,539fc238-ddd4-4baa-834a-3936ec65d1cd,Technology,Chairs,Switchable explicit adapter,576.32,1,0.07,6.08
2288,77b765bc-f802-47a8-a352-1bd9fc03853e,2021-06-15,2022-10-28,Standard Class,462347,Elizabeth Berry,Home Office,Croatia,North Timothy,Virginia,84730,South,5ce38ec7-6413-423f-9385-b47d87b0a4b8,Furniture,Accessories,Upgradable composite customer loyalty,344.34,3,0.03,47.5
2289,7577cc06-3fc6-4ac3-8c35-91e9337ccc60,2021-09-15,2021-09-25,Second Class,334164,Rebecca Bryant,Home Office,Saudi Arabia,Sandersmouth,Tennessee,98891,North,dcc45771-07a3-4f91-87cb-dfe729cd9fac,Technology,Phones,Profound motivating core,439.79,7,0.49,11.25
2290,bbf5abab-d7e0-40ce-9855-c06c09ad8789,2022-09-03,2022-10-18,Same Day,706802,Justin Rowe,Consumer,Moldova,Morrisberg,Texas,78647,South,e9781a5d-405a-424c-8ed2-6395647d1c40,Technology,Bookcases,Centralized impactful pricing structure,16.25,4,0.04,94.76
2291,6d29c810-7565-461f-9186-9b75f36a77bb,2021-08-04,2021-11-19,First Class,134916,William Fletcher,Corporate,Tonga,Lake Stanley,Michigan,23642,South,1385f528-d244-437d-8aff-8c3b20ac0408,Office Supplies,Bookcases,Reduced user-facing concept,491.17,6,0.49,94.67
2292,4f5b7034-4da0-48b9-964b-539369d16b36,2022-03-26,2021-09-05,Same Day,880411,Juan Jackson,Home Office,Jordan,Smithville,Vermont,93251,West,d8745775-7a1b-46a1-a598-32fbd04d02a0,Furniture,Phones,Diverse executive functionalities,50.61,3,0.45,23.75
2293,a855c181-4ef2-473f-8e81-950ff386c44d,2022-06-14,2022-03-13,Standard Class,787690,Bryan Wilkins,Home Office,Latvia,Andrewfurt,Kansas,63465,North,02bc9a6e-f1c6-42aa-8165-a3bd884b7c1c,Office Supplies,Phones,Versatile bifurcated encryption,213.96,6,0.28,72.76
2294,ba8fe71e-ca18-42fb-a6f7-21a7f35c7069,2022-10-16,2022-03-13,Same Day,843058,Valerie Ortiz,Consumer,Guyana,West Jessicamouth,Arkansas,55835,East,25b5ea84-52e2-4da4-9c7a-f24624936cd6,Office Supplies,Bookcases,Function-based maximized software,518.86,6,0.09,56.5
2295,72c5548d-d98c-40fe-b7b4-bdd7dee74386,2022-07-23,2022-11-05,Standard Class,906807,Manuel Friedman,Corporate,Rwanda,South Cassandra,South Carolina,09321,North,f26c9722-81f2-4413-9e2f-3983ad462518,Technology,Storage,Multi-lateral 5thgeneration installation,83.92,4,0.1,15.58
2296,87e3076e-63fd-4cdb-87c6-4e3630b7692a,2022-04-21,2022-10-18,Second Class,168159,Chelsea Thompson,Corporate,Belgium,Dickersonview,Ohio,47885,East,2a75e90e-e8d3-4122-a715-ba241a95925c,Technology,Accessories,Extended explicit adapter,681.63,5,0.23,65.34
2297,067b39dd-3a86-41ec-8d2b-123a5c74cb00,2023-02-28,2022-09-12,Standard Class,808318,Laura Smith,Consumer,Denmark,Ebonystad,New York,51129,South,fd5da47c-2913-4e32-a732-f817131b50ac,Technology,Tables,Distributed transitional orchestration,408.93,10,0.2,66.02
2298,532f0f61-5feb-4be7-b5b2-924713dc8f8a,2022-02-25,2022-03-20,First Class,578487,Lisa Maxwell,Consumer,Finland,Mcintoshton,Illinois,98930,South,d364a7e8-7958-43ba-ab08-3add94a7daa9,Technology,Bookcases,Inverse composite challenge,506.79,3,0.34,10.97
2299,4693ea71-2126-4d90-99ad-dd71f2fd6097,2022-06-12,2022-03-01,Second Class,501843,Sarah Melton,Corporate,Albania,Lake Andrea,Nebraska,31862,North,84d6054a-d93e-4891-a79d-3f0aa72a1767,Technology,Accessories,Synergized heuristic infrastructure,331.42,3,0.3,93.91
2300,c0c23ab9-8d62-4300-87b2-4fdf38d1e4a2,2022-11-10,2022-11-27,Same Day,132464,Jill Parsons,Corporate,Jordan,New Melinda,Minnesota,93942,North,28b2a68b-5926-4b37-b2e4-25c7bf0d2f14,Office Supplies,Tables,Profound holistic migration,907.31,2,0.04,68.99
2301,07afc9d5-ccb6-4ddc-8d4d-07823473f44d,2022-03-06,2022-11-18,Same Day,708260,Jennifer Parker,Corporate,Vanuatu,Joshualand,Minnesota,99917,East,636cda84-9229-4a2f-aa07-ec384f483384,Furniture,Phones,Synergistic impactful forecast,386.84,6,0.45,74.62
2302,3b175ff9-ef6a-4ddd-ad17-9bfb751833a3,2022-03-15,2022-03-10,Standard Class,578245,Jeffery Miller,Corporate,Macao,Michaelport,New Hampshire,30308,West,3f565f3c-651b-4736-8e64-3932f03704bc,Office Supplies,Phones,Switchable maximized product,57.43,10,0.23,87.11
2303,9fd9ceed-db52-4d5f-af29-cfd0b1f2556f,2021-11-11,2022-06-05,Second Class,682437,Timothy Green,Consumer,Zambia,Port Kennethberg,Vermont,88986,East,2511e1b5-0f1e-421f-8282-7f729e50b15a,Technology,Phones,Total full-range synergy,885.96,10,0.19,26.06
